,fold_1,fold_2,fold_3,fold_4,fold_5,models,measure,targets,samplers,mean,std,se
2146,38.55421686746988,39.247311827956985,39.705882352941174,38.69346733668342,37.19806763285024,balanced linear svm,precision,target_Creative,smote enn,38.68,0.95,0.42485291572496
2147,39.65303593556382,41.52445961319681,42.31974921630094,41.220556745182016,40.526315789473685,balanced linear svm,f-Beta,target_Creative,smote enn,41.05,1.01,0.4516857314549575
2148,49.8031598031598,55.16653343991473,56.47945348352107,57.192358366271414,53.9082305222241,linear svm with sgd,balanced_accuracy,target_Creative,smote enn,54.51,2.92,1.305863698859877
2149,34.46808510638298,41.07142857142857,41.61490683229814,42.65734265734265,32.075471698113205,linear svm with sgd,precision,target_Creative,smote enn,38.38,4.77,2.1332088505347993
2150,37.396121883656505,39.45111492281303,42.675159235668794,42.95774647887324,35.95600676818951,linear svm with sgd,f-Beta,target_Creative,smote enn,39.69,3.12,1.3953064179598687
2151,54.24889924889925,56.5347721822542,57.08437630371297,57.91436100131753,55.57292546898766,balanced linear svm with sgd,balanced_accuracy,target_Creative,smote enn,56.27,1.41,0.6305711696549406
2152,38.91891891891892,37.65690376569037,41.17647058823529,43.04635761589404,33.61702127659574,balanced linear svm with sgd,precision,target_Creative,smote enn,38.88,3.6,1.6099689437998486
2153,40.77010192525482,41.24656278643447,43.30708661417323,43.80053908355796,37.19397363465159,balanced linear svm with sgd,f-Beta,target_Creative,smote enn,41.26,2.62,1.1716996202098897
2154,56.266511266511266,50.41566746602717,53.95807259073842,57.17786561264822,51.96326967494789,logistic regression,balanced_accuracy,target_Creative,smote enn,53.96,2.84,1.2700866112198803
2155,42.384105960264904,33.33333333333333,38.65030674846626,40.909090909090914,31.132075471698112,logistic regression,precision,target_Creative,smote enn,37.28,4.86,2.1734580741297957
2156,42.8380187416332,32.33830845771144,39.722572509457756,42.75534441805226,34.020618556701024,logistic regression,f-Beta,target_Creative,smote enn,38.33,4.91,2.1958187539047933
2157,55.401450401450404,54.94537703170796,55.81064872757613,55.53491436100132,51.28865979381443,balanced logistic regression,balanced_accuracy,target_Creative,smote enn,54.6,1.88,0.8407615595399208
2158,40.46242774566474,38.56209150326798,39.79057591623037,38.5,30.65326633165829,balanced logistic regression,precision,target_Creative,smote enn,37.59,3.97,1.775437974134833
2159,41.91616766467066,39.4912985274431,41.98895027624309,41.04477611940299,33.22440087145969,balanced logistic regression,f-Beta,target_Creative,smote enn,39.53,3.67,1.6412738954848456
2160,55.79124579124579,54.575006661337596,58.793544013350015,56.62450592885375,54.596924116951165,logistic regression with sgd,balanced_accuracy,target_Creative,smote enn,56.08,1.75,0.7826237921249264
2161,40.20618556701031,38.15789473684211,40.725806451612904,39.59390862944163,32.131147540983605,logistic regression with sgd,precision,target_Creative,smote enn,38.16,3.51,1.5697197202048523
2162,42.437431991294886,39.03095558546434,44.57193292144749,42.11663066954644,36.51266766020864,logistic regression with sgd,f-Beta,target_Creative,smote enn,40.93,3.16,1.4131949617798671
2163,55.05050505050505,56.16573407940315,58.25380684188569,56.260869565217384,53.40685031829193,balanced logistic regression with sgd,balanced_accuracy,target_Creative,smote enn,55.83,1.78,0.7960401999899251
2164,39.39393939393939,36.55172413793103,41.54589371980676,39.19597989949749,31.52542372881356,balanced logistic regression with sgd,precision,target_Creative,smote enn,37.64,3.85,1.721772342674838
2165,41.711229946524064,40.92664092664093,44.375644994840044,41.75588865096359,35.714285714285715,balanced logistic regression with sgd,f-Beta,target_Creative,smote enn,40.9,3.18,1.4221392336898662
2166,54.88992488992489,50.574207300826004,51.47449937421777,55.57180500658762,55.503915272379025,naive bayes,balanced_accuracy,target_Creative,smote enn,53.6,2.39,1.0688404932448994
2167,42.3728813559322,33.63636363636363,36.52173913043478,42.241379310344826,36.11111111111111,naive bayes,precision,target_Creative,smote enn,38.18,3.93,1.7575494303148347
2168,40.65040650406503,32.173913043478265,34.94176372712147,40.69767441860465,37.24928366762178,naive bayes,f-Beta,target_Creative,smote enn,37.14,3.69,1.6502181673948446
2169,55.31986531986532,54.28856914468425,55.495150187734666,53.91040843214756,54.43636978198412,neural net,balanced_accuracy,target_Creative,smote enn,54.69,0.69,0.30857738089497094
2170,40.88050314465409,39.02439024390244,39.77900552486188,37.362637362637365,32.6530612244898,neural net,precision,target_Creative,smote enn,37.94,3.22,1.4400277775098647
2171,41.72015404364571,38.27751196172248,41.618497109826585,39.26096997690531,36.29764065335753,neural net,f-Beta,target_Creative,smote enn,39.43,2.3,1.028591269649903
2172,56.67832167832167,55.19850786037836,53.499165623696285,55.54150197628458,59.30088445721368,radial basis function svm,balanced_accuracy,target_Creative,smote enn,56.04,2.15,0.9615092303249095
2173,43.35664335664335,40.49586776859504,37.634408602150536,38.91891891891892,36.28691983122363,radial basis function svm,precision,target_Creative,smote enn,39.34,2.73,1.220893115714885
2174,43.35664335664335,39.5799676898223,39.54802259887006,41.00227790432802,40.186915887850475,radial basis function svm,f-Beta,target_Creative,smote enn,40.73,1.58,0.7065974808899336
2175,57.29474229474229,53.485211830535576,57.18997705465165,55.89591567852437,58.32206636245846,balanced radial basis function svm,balanced_accuracy,target_Creative,smote enn,56.44,1.86,0.8318172876299218
2176,43.31210191082803,36.774193548387096,40.68627450980392,38.72549019607843,36.07305936073059,balanced radial basis function svm,precision,target_Creative,smote enn,39.11,2.96,1.3237522426798753
2177,44.09857328145266,37.74834437086092,43.364681295715776,41.40461215932914,39.57915831663327,balanced radial basis function svm,f-Beta,target_Creative,smote enn,41.24,2.63,1.1761717561648892
2178,53.75550375550375,59.24193978150814,54.81200458906967,54.8102766798419,56.181341896231196,random forest,balanced_accuracy,target_Creative,smote enn,55.76,2.13,0.9525649584149103
2179,38.547486033519554,42.285714285714285,39.30635838150289,37.878787878787875,33.87755102040816,random forest,precision,target_Creative,smote enn,38.38,3.03,1.3550571943648724
2180,40.162980209545985,44.31137724550898,40.81632653061224,40.322580645161295,37.65880217785844,random forest,f-Beta,target_Creative,smote enn,40.65,2.38,1.0643683572898999
2181,55.83398083398083,58.86091127098321,54.4965060492282,54.27009222661396,56.93482057348882,balanced random forest,balanced_accuracy,target_Creative,smote enn,56.08,1.89,0.8452336954949204
2182,41.358024691358025,42.10526315789473,39.263803680981596,37.56613756613756,34.42622950819672,balanced random forest,precision,target_Creative,smote enn,38.94,3.09,1.38189001009487
2183,42.35145385587863,43.956043956043956,40.3530895334174,39.709172259507824,38.25136612021858,balanced random forest,f-Beta,target_Creative,smote enn,40.92,2.25,1.0062305898749053
2184,55.44289044289044,54.575006661337596,48.899666249478514,56.65085638998683,55.59827615345614,quadratic discriminant analysis,balanced_accuracy,target_Creative,smote enn,54.23,3.07,1.3729457381848706
2185,40.7185628742515,38.15789473684211,31.818181818181817,42.33576642335766,34.32835820895522,quadratic discriminant analysis,precision,target_Creative,smote enn,37.47,4.37,1.954323412334816
2186,41.92355117139334,39.03095558546434,28.397565922920894,42.2740524781341,37.25701943844492,quadratic discriminant analysis,f-Beta,target_Creative,smote enn,37.78,5.64,2.5222846786197626
2187,50.712250712250714,51.06181721289636,51.56706299541093,50.29512516469039,47.53253337840121,null_rand_draw,balanced_accuracy,target_Creative,smote tomek,50.23,1.58,0.7065974808899336
2188,35.483870967741936,34.02777777777778,36.2962962962963,33.76623376623377,26.573426573426573,null_rand_draw,precision,target_Creative,smote tomek,33.23,3.86,1.7262444786298374
2189,36.04193971166449,34.45850914205344,35.97650513950074,34.48275862068966,27.377521613832855,null_rand_draw,f-Beta,target_Creative,smote tomek,33.67,3.6,1.6099689437998486
2190,51.779331779331784,48.71436184385824,52.63350020859407,55.52700922266139,53.57585488141514,null_coin_flip,balanced_accuracy,target_Creative,smote tomek,52.45,2.51,1.1225061247048942
2191,36.231884057971016,31.55339805825243,36.36363636363637,38.07339449541284,32.5242718446602,null_coin_flip,precision,target_Creative,smote tomek,34.95,2.78,1.243253795489883
2192,38.61997940267766,33.88946819603755,39.17727717923604,41.089108910891085,35.41226215644821,null_coin_flip,f-Beta,target_Creative,smote tomek,37.64,2.93,1.3103358348148768
2193,50.0,50.0,50.0,50.0,50.0,null_always_one,balanced_accuracy,target_Creative,smote tomek,50.0,0.0,0.0
2194,34.624697336561745,32.68765133171913,34.14043583535109,33.41404358353511,29.539951573849876,null_always_one,precision,target_Creative,smote tomek,32.88,2.01,0.8988993269549154
2195,39.83286908077995,37.772803581421385,39.31957612939208,38.54748603351955,34.385569334836525,null_always_one,f-Beta,target_Creative,smote tomek,37.97,2.15,0.9615092303249095
2196,50.0,50.0,50.0,50.0,50.0,null_common_class,balanced_accuracy,target_Creative,smote tomek,50.0,0.0,0.0
2197,0.0,0.0,0.0,0.0,0.0,null_common_class,precision,target_Creative,smote tomek,0.0,0.0,0.0
2198,0.0,0.0,0.0,0.0,0.0,null_common_class,f-Beta,target_Creative,smote tomek,0.0,0.0,0.0
2199,53.75679875679875,55.87663202771116,52.74953066332916,52.65349143610013,56.86581037688018,ada boost,balanced_accuracy,target_Creative,smote tomek,54.38,1.9,0.84970583144992
2200,39.21568627450981,39.490445859872615,37.5,36.60130718954248,37.254901960784316,ada boost,precision,target_Creative,smote tomek,38.01,1.27,0.5679612662849466
2201,39.735099337748345,40.62909567496724,38.05073431241656,37.333333333333336,38.8283378746594,ada boost,f-Beta,target_Creative,smote tomek,38.92,1.31,0.5858498101049449
2202,52.66770266770266,55.632827071676,51.251564455569465,54.661396574440055,52.66182186919046,bagging,balanced_accuracy,target_Creative,smote tomek,53.38,1.75,0.7826237921249264
2203,38.46153846153847,40.0,36.0,40.32258064516129,32.6530612244898,bagging,precision,target_Creative,smote tomek,37.49,3.2,1.4310835055998654
2204,37.70739064856712,40.28776978417266,35.101404056162245,39.43217665615143,33.80281690140845,bagging,f-Beta,target_Creative,smote tomek,37.27,2.77,1.2387816595348835
2205,54.952084952084945,56.12976285638156,51.290675844806,50.30830039525691,53.73218410230409,decision tree,balanced_accuracy,target_Creative,smote tomek,53.28,2.44,1.0912011730198974
2206,43.11926605504588,41.6,36.206896551724135,33.87096774193548,34.32835820895522,decision tree,precision,target_Creative,smote tomek,37.83,4.26,1.9051299168298206
2207,40.58721934369603,40.944881889763785,34.71074380165289,33.12302839116719,34.954407294832826,decision tree,f-Beta,target_Creative,smote tomek,36.86,3.63,1.623385351664847
2208,54.952084952084945,56.12976285638156,51.290675844806,50.30830039525691,53.73218410230409,balanced decision tree,balanced_accuracy,target_Creative,smote tomek,53.28,2.44,1.0912011730198974
2209,43.11926605504588,41.6,36.206896551724135,33.87096774193548,34.32835820895522,balanced decision tree,precision,target_Creative,smote tomek,37.83,4.26,1.9051299168298206
2210,40.58721934369603,40.944881889763785,34.71074380165289,33.12302839116719,34.954407294832826,balanced decision tree,f-Beta,target_Creative,smote tomek,36.86,3.63,1.623385351664847
2211,59.28904428904429,55.42232880362376,52.06768877763872,54.27272727272727,57.55450397160723,gaussian process,balanced_accuracy,target_Creative,smote tomek,55.72,2.81,1.2566702033548818
2212,44.38202247191011,38.04347826086957,36.21621621621622,37.704918032786885,36.26943005181347,gaussian process,precision,target_Creative,smote tomek,38.52,3.38,1.5115819527898577
2213,46.198830409356724,40.18369690011481,38.024971623155515,39.6551724137931,39.14988814317674,gaussian process,f-Beta,target_Creative,smote tomek,40.64,3.21,1.435555641554865
2214,55.8974358974359,58.426592059685575,53.550010429703796,53.569169960474305,56.42921525547856,gradient boosting,balanced_accuracy,target_Creative,smote tomek,55.57,2.07,0.9257321426849128
2215,43.30708661417323,42.76315789473684,39.097744360902254,38.34586466165413,37.32394366197183,gradient boosting,precision,target_Creative,smote tomek,40.17,2.7,1.2074767078498865
2216,42.242703533026116,43.741588156123825,38.63298662704309,38.059701492537314,38.405797101449274,gradient boosting,f-Beta,target_Creative,smote tomek,40.22,2.6,1.1627553482998907
2217,57.21315721315722,55.43165467625899,52.4340321234877,49.03557312252965,55.517998985972625,k nearest neighbor,balanced_accuracy,target_Creative,smote tomek,53.93,3.23,1.4444999134648642
2218,44.05594405594406,40.0,37.32394366197183,32.06106870229007,35.08771929824561,k nearest neighbor,precision,target_Creative,smote tomek,37.71,4.59,2.0527104033448067
2219,44.05594405594406,40.0,37.37658674188999,31.722054380664648,37.220843672456574,k nearest neighbor,f-Beta,target_Creative,smote tomek,38.08,4.5,2.0124611797498106
2220,54.82517482517483,56.1843858246736,56.38819357530246,52.0935441370224,53.8800630950369,linear discriminant analysis,balanced_accuracy,target_Creative,smote tomek,54.67,1.77,0.7915680640349255
2221,39.66480446927375,38.54166666666667,40.65934065934066,35.44973544973545,32.70142180094787,linear discriminant analysis,precision,target_Creative,smote tomek,37.4,3.28,1.466860593239862
2222,41.327124563445864,40.974529346622376,42.57767548906789,37.47203579418344,35.71428571428571,linear discriminant analysis,f-Beta,target_Creative,smote tomek,39.61,2.89,1.2924472909948785
2223,54.43408443408444,57.95097255528909,55.875834376303715,54.08827404479578,54.884231874260614,linear svm,balanced_accuracy,target_Creative,smote tomek,55.45,1.55,0.6931810730249348
2224,39.130434782608695,41.040462427745666,40.340909090909086,37.368421052631575,33.84615384615385,linear svm,precision,target_Creative,smote tomek,38.35,2.87,1.2835030190848793
2225,40.955631399317404,42.92623941958888,42.01183431952663,39.53229398663697,36.585365853658544,linear svm,f-Beta,target_Creative,smote tomek,40.4,2.48,1.1090897168398957
2226,54.43408443408444,57.95097255528909,55.875834376303715,54.08827404479578,54.884231874260614,balanced linear svm,balanced_accuracy,target_Creative,smote tomek,55.45,1.55,0.6931810730249348
2227,39.130434782608695,41.040462427745666,40.340909090909086,37.368421052631575,33.84615384615385,balanced linear svm,precision,target_Creative,smote tomek,38.35,2.87,1.2835030190848793
2228,40.955631399317404,42.92623941958888,42.01183431952663,39.53229398663697,36.585365853658544,balanced linear svm,f-Beta,target_Creative,smote tomek,40.4,2.48,1.1090897168398957
2229,47.960372960372965,50.39968025579537,52.36754276178557,52.11989459815547,51.83510788124613,linear svm with sgd,balanced_accuracy,target_Creative,smote tomek,50.94,1.83,0.818400879764923
2230,28.57142857142857,32.9153605015674,37.93103448275862,36.434108527131784,30.473372781065088,linear svm with sgd,precision,target_Creative,smote tomek,33.27,3.93,1.7575494303148347
2231,22.784810126582276,37.20765414599575,36.36363636363637,35.932721712538225,34.938941655359564,linear svm with sgd,f-Beta,target_Creative,smote tomek,33.45,6.02,2.6922258449097463
2232,47.960372960372965,50.39968025579537,52.36754276178557,52.11989459815547,51.83510788124613,balanced linear svm with sgd,balanced_accuracy,target_Creative,smote tomek,50.94,1.83,0.818400879764923
2233,28.57142857142857,32.9153605015674,37.93103448275862,36.434108527131784,30.473372781065088,balanced linear svm with sgd,precision,target_Creative,smote tomek,33.27,3.93,1.7575494303148347
2234,22.784810126582276,37.20765414599575,36.36363636363637,35.932721712538225,34.938941655359564,balanced linear svm with sgd,f-Beta,target_Creative,smote tomek,33.45,6.02,2.6922258449097463
2235,55.2978502978503,56.1843858246736,56.92662703379223,51.918313570487484,56.24612697876176,logistic regression,balanced_accuracy,target_Creative,smote tomek,55.31,1.98,0.8854829190899167
2236,39.8936170212766,38.54166666666667,41.208791208791204,35.42857142857142,34.80392156862745,logistic regression,precision,target_Creative,smote tomek,37.98,2.78,1.243253795489883
2237,41.89944134078212,40.974529346622376,43.153049482163404,36.9928400954654,37.846481876332625,logistic regression,f-Beta,target_Creative,smote tomek,40.17,2.65,1.1851160280748885
2238,55.2978502978503,56.1843858246736,56.92662703379223,51.918313570487484,56.24612697876176,balanced logistic regression,balanced_accuracy,target_Creative,smote tomek,55.31,1.98,0.8854829190899167
2239,39.8936170212766,38.54166666666667,41.208791208791204,35.42857142857142,34.80392156862745,balanced logistic regression,precision,target_Creative,smote tomek,37.98,2.78,1.243253795489883
2240,41.89944134078212,40.974529346622376,43.153049482163404,36.9928400954654,37.846481876332625,balanced logistic regression,f-Beta,target_Creative,smote tomek,40.17,2.65,1.1851160280748885
2241,52.57964257964258,53.425259792166266,52.69607843137255,51.75230566534914,54.09272717030026,logistic regression with sgd,balanced_accuracy,target_Creative,smote tomek,52.91,0.89,0.3980200999949626
2242,36.58536585365854,34.8122866894198,38.21138211382114,35.714285714285715,32.388663967611336,logistic regression with sgd,precision,target_Creative,smote tomek,35.54,2.16,0.9659813662799092
2243,39.92901508429459,39.020657995409344,37.12480252764613,35.816618911174785,36.03603603603604,logistic regression with sgd,f-Beta,target_Creative,smote tomek,37.59,1.82,0.8139287438099234
2244,52.57964257964258,53.425259792166266,52.69607843137255,51.75230566534914,54.09272717030026,balanced logistic regression with sgd,balanced_accuracy,target_Creative,smote tomek,52.91,0.89,0.3980200999949626
2245,36.58536585365854,34.8122866894198,38.21138211382114,35.714285714285715,32.388663967611336,balanced logistic regression with sgd,precision,target_Creative,smote tomek,35.54,2.16,0.9659813662799092
2246,39.92901508429459,39.020657995409344,37.12480252764613,35.816618911174785,36.03603603603604,balanced logistic regression with sgd,f-Beta,target_Creative,smote tomek,37.59,1.82,0.8139287438099234
2247,48.74643874643875,49.91473487876365,48.1604609929078,47.65612648221344,55.110979663117575,naive bayes,balanced_accuracy,target_Creative,smote tomek,49.92,3.02,1.3505850584098729
2248,34.02061855670103,32.64781491002571,33.246073298429316,32.28346456692913,32.945736434108525,naive bayes,precision,target_Creative,smote tomek,33.03,0.66,0.29516097302997224
2249,38.93805309734514,37.55174452986399,38.046734571599764,37.00361010830324,36.82842287694974,naive bayes,f-Beta,target_Creative,smote tomek,37.67,0.85,0.38013155617496425
2250,57.974617974617985,54.60698108180122,50.96344388819358,53.01185770750988,56.48273336713425,neural net,balanced_accuracy,target_Creative,smote tomek,54.61,2.77,1.2387816595348835
2251,45.588235294117645,37.88819875776397,35.333333333333336,36.809815950920246,36.41975308641975,neural net,precision,target_Creative,smote tomek,38.41,4.12,1.8425200134598267
2252,45.12372634643376,39.15275994865212,35.76248313090418,37.9746835443038,38.31168831168832,neural net,f-Beta,target_Creative,smote tomek,39.27,3.51,1.5697197202048523
2253,56.1007511007511,57.25286437516653,54.60210680016687,54.997364953886695,57.620697425497156,radial basis function svm,balanced_accuracy,target_Creative,smote tomek,56.11,1.33,0.5947940820149441
2254,41.14285714285714,39.89071038251366,38.88888888888889,38.37837837837838,36.224489795918366,radial basis function svm,precision,target_Creative,smote tomek,38.91,1.83,0.818400879764923
2255,42.70462633451957,42.09919261822376,40.65040650406503,40.43280182232347,39.18322295805739,radial basis function svm,f-Beta,target_Creative,smote tomek,41.01,1.4,0.626099033699941
2256,56.1007511007511,57.25286437516653,54.60210680016687,54.997364953886695,57.620697425497156,balanced radial basis function svm,balanced_accuracy,target_Creative,smote tomek,56.11,1.33,0.5947940820149441
2257,41.14285714285714,39.89071038251366,38.88888888888889,38.37837837837838,36.224489795918366,balanced radial basis function svm,precision,target_Creative,smote tomek,38.91,1.83,0.818400879764923
2258,42.70462633451957,42.09919261822376,40.65040650406503,40.43280182232347,39.18322295805739,balanced radial basis function svm,f-Beta,target_Creative,smote tomek,41.01,1.4,0.626099033699941
2259,53.12095312095312,56.01385558220091,51.724812265331664,56.10671936758893,54.922257900963324,random forest,balanced_accuracy,target_Creative,smote tomek,54.38,1.91,0.8541779674049196
2260,39.6551724137931,40.27777777777778,36.42857142857142,41.605839416058394,35.41666666666667,random forest,precision,target_Creative,smote tomek,38.68,2.64,1.180643892119889
2261,37.89126853377265,40.787623066104075,36.37660485021398,41.54518950437318,36.532951289398284,random forest,f-Beta,target_Creative,smote tomek,38.63,2.41,1.0777847651548986
2262,53.12095312095312,56.01385558220091,51.724812265331664,56.10671936758893,54.922257900963324,balanced random forest,balanced_accuracy,target_Creative,smote tomek,54.38,1.91,0.8541779674049196
2263,39.6551724137931,40.27777777777778,36.42857142857142,41.605839416058394,35.41666666666667,balanced random forest,precision,target_Creative,smote tomek,38.68,2.64,1.180643892119889
2264,37.89126853377265,40.787623066104075,36.37660485021398,41.54518950437318,36.532951289398284,balanced random forest,f-Beta,target_Creative,smote tomek,38.63,2.41,1.0777847651548986
2265,48.74643874643875,49.205968558486546,49.355965790571545,42.638998682476945,43.59472705763056,quadratic discriminant analysis,balanced_accuracy,target_Creative,smote tomek,46.71,3.3,1.475804865149861
2266,34.02061855670103,32.323232323232325,33.83838383838384,27.800829875518673,23.83419689119171,quadratic discriminant analysis,precision,target_Creative,smote tomek,30.36,4.43,1.9811562280648134
2267,38.93805309734514,37.23094822571263,38.84057971014494,30.399274047186932,25.727069351230426,quadratic discriminant analysis,f-Beta,target_Creative,smote tomek,34.23,5.9,2.6385602134497517
2268,48.07786860057771,46.50124584717608,51.49425287356322,47.35254145148138,48.30389683207177,null_rand_draw,balanced_accuracy,target_Energetic,raw data,48.35,1.9,0.84970583144992
2269,23.076923076923077,22.65625,31.782945736434108,27.64227642276423,27.419354838709676,null_rand_draw,precision,target_Energetic,raw data,26.52,3.76,1.6815231190798416
2270,23.519163763066203,23.23717948717949,32.08137715179969,27.331189710610932,27.463651050080774,null_rand_draw,f-Beta,target_Energetic,raw data,26.73,3.61,1.614441079754848
2271,51.96822567758589,53.87250830564785,51.29941126997477,47.843163903234576,49.611718530978415,null_coin_flip,balanced_accuracy,target_Energetic,raw data,50.92,2.3,1.028591269649903
2272,27.142857142857142,30.14354066985646,30.88235294117647,29.61165048543689,29.441624365482234,null_coin_flip,precision,target_Energetic,raw data,29.44,1.4,0.626099033699941
2273,30.12684989429175,33.22784810126583,33.54632587859425,31.970649895178195,31.8331503841932,null_coin_flip,f-Beta,target_Energetic,raw data,32.14,1.35,0.6037383539249432
2274,50.0,50.0,50.0,50.0,50.0,null_always_one,balanced_accuracy,target_Energetic,raw data,50.0,0.0,0.0
2275,25.66585956416465,27.11864406779661,29.782082324455207,31.476997578692494,29.782082324455207,null_always_one,precision,target_Energetic,raw data,28.77,2.33,1.042007677514902
2276,30.14789533560865,31.746031746031743,34.647887323943664,36.47586980920315,34.647887323943664,null_always_one,f-Beta,target_Energetic,raw data,33.53,2.54,1.1359225325698932
2277,50.0,50.0,50.0,50.0,50.0,null_common_class,balanced_accuracy,target_Energetic,raw data,50.0,0.0,0.0
2278,0.0,0.0,0.0,0.0,0.0,null_common_class,precision,target_Energetic,raw data,0.0,0.0,0.0
2279,0.0,0.0,0.0,0.0,0.0,null_common_class,f-Beta,target_Energetic,raw data,0.0,0.0,0.0
2280,53.62147378772049,54.32931893687708,51.2699747687132,54.30415873878771,51.66386319035604,ada boost,balanced_accuracy,target_Energetic,raw data,53.04,1.47,0.6574039853849382
2281,38.63636363636363,43.18181818181818,34.883720930232556,52.77777777777778,38.23529411764706,ada boost,precision,target_Energetic,raw data,41.54,6.94,3.103662352769708
2282,30.141843971631204,32.98611111111111,25.423728813559325,34.67153284671533,25.096525096525095,ada boost,f-Beta,target_Energetic,raw data,29.66,4.34,1.9409070044698173
2283,56.6928891893553,51.515780730897006,52.638071208298285,53.34873606958412,47.02130641996075,bagging,balanced_accuracy,target_Energetic,raw data,52.24,3.5,1.5652475842498528
2284,41.17647058823529,30.555555555555557,36.11111111111111,40.0,22.535211267605636,bagging,precision,target_Energetic,raw data,34.08,7.67,3.4301282774846773
2285,37.03703703703703,27.500000000000004,31.630170316301705,34.146341463414636,19.65601965601966,bagging,f-Beta,target_Energetic,raw data,29.99,6.76,3.0231639055797155
2286,58.90541454120828,54.46428571428571,54.06644238856182,51.58195161728732,48.28987945051864,decision tree,balanced_accuracy,target_Energetic,raw data,53.46,3.91,1.7486051584048354
2287,45.714285714285715,37.68115942028986,42.10526315789473,35.0,25.37313432835821,decision tree,precision,target_Energetic,raw data,37.17,7.77,3.474849637034673
2288,41.45077720207254,33.50515463917525,34.18803418803418,31.111111111111107,21.73913043478261,decision tree,f-Beta,target_Energetic,raw data,32.4,7.1,3.175216528049701
2289,61.27926986663389,55.51287375415283,56.04008971124193,53.24680619733624,53.121670871881136,balanced decision tree,balanced_accuracy,target_Energetic,raw data,55.84,3.31,1.4802770011048607
2290,35.32608695652174,32.20338983050847,36.60130718954248,35.333333333333336,32.77777777777778,balanced decision tree,precision,target_Energetic,raw data,34.45,1.87,0.8362894235849213
2291,38.59857482185273,34.756097560975604,38.0952380952381,36.3013698630137,34.99406880189799,balanced decision tree,f-Beta,target_Energetic,raw data,36.55,1.75,0.7826237921249264
2292,51.021756499293225,52.522840531561464,50.77656293804318,52.19353085077467,51.29380431735352,gaussian process,balanced_accuracy,target_Energetic,raw data,51.56,0.76,0.339882332579968
2293,33.33333333333333,50.0,36.84210526315789,61.53846153846154,43.75,gaussian process,precision,target_Energetic,raw data,45.09,11.21,5.013264405554529
2294,18.421052631578945,24.456521739130437,17.587939698492463,21.97802197802198,18.71657754010695,gaussian process,f-Beta,target_Energetic,raw data,20.23,2.89,1.2924472909948785
2295,52.874746481470105,52.03488372093024,51.36809643958509,52.31856482739875,51.13400616764788,gradient boosting,balanced_accuracy,target_Energetic,raw data,51.95,0.71,0.3175216528049701
2296,39.39393939393939,37.5,37.93103448275862,48.0,37.03703703703704,gradient boosting,precision,target_Energetic,raw data,39.97,4.57,2.0437661314348077
2297,27.310924369747898,24.999999999999996,23.01255230125523,26.08695652173913,21.645021645021643,gradient boosting,f-Beta,target_Energetic,raw data,24.61,2.29,1.0241191336949036
2298,56.33335381967919,55.730897009966775,54.83038968320717,51.89317749388421,53.16792823100644,k nearest neighbor,balanced_accuracy,target_Energetic,raw data,54.39,1.84,0.8228730157199226
2299,38.46153846153847,44.44444444444444,42.42424242424242,37.5,36.708860759493675,k nearest neighbor,precision,target_Energetic,raw data,39.91,3.36,1.5026376808798585
2300,35.88516746411483,36.585365853658544,36.17571059431524,29.661016949152547,33.029612756264235,k nearest neighbor,f-Beta,target_Energetic,raw data,34.27,2.93,1.3103358348148768
2301,52.17872288119968,51.24584717607974,51.651247546958224,51.19597716770862,53.02074572469863,linear discriminant analysis,balanced_accuracy,target_Energetic,raw data,51.86,0.76,0.339882332579968
2302,60.0,36.36363636363637,41.66666666666667,40.0,35.0,linear discriminant analysis,precision,target_Energetic,raw data,42.61,10.09,4.512385178594576
2303,20.547945205479454,20.000000000000004,22.831050228310502,21.73913043478261,33.46080305927342,linear discriminant analysis,f-Beta,target_Energetic,raw data,23.72,5.56,2.486507590979766
2304,50.0,50.0,50.0,50.0,50.0,linear svm,balanced_accuracy,target_Energetic,raw data,50.0,0.0,0.0
2305,0.0,0.0,0.0,0.0,0.0,linear svm,precision,target_Energetic,raw data,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0,0.0,linear svm,f-Beta,target_Energetic,raw data,0.0,0.0,0.0
2307,63.918935529469614,59.02200996677741,54.4883655733109,57.66512639304159,56.25035043453883,balanced linear svm,balanced_accuracy,target_Energetic,raw data,58.27,3.58,1.6010246718898493
2308,39.375,35.39325842696629,34.5679012345679,39.10614525139665,35.714285714285715,balanced linear svm,precision,target_Energetic,raw data,36.83,2.24,1.0017584539199058
2309,42.225201072386064,38.22815533980582,36.31647211413748,41.371158392434985,38.190364277320796,balanced linear svm,f-Beta,target_Energetic,raw data,39.27,2.46,1.1001454449298964
2310,56.80505193288673,50.28031561461794,50.0,50.0,53.84496776002242,linear svm with sgd,balanced_accuracy,target_Energetic,raw data,52.19,3.05,1.3640014662748716
2311,39.24050632911392,50.0,0.0,0.0,40.0,linear svm with sgd,precision,target_Energetic,raw data,25.85,23.97,10.71970988413399
2312,36.729857819905206,4.166666666666666,0.0,0.0,33.94255874673629,linear svm with sgd,f-Beta,target_Energetic,raw data,14.97,18.7,8.362894235849213
2313,51.511892323766205,60.95307308970099,49.36080740117746,52.72900244631693,52.479674796747965,balanced linear svm with sgd,balanced_accuracy,target_Energetic,raw data,53.41,4.42,1.9766840921098139
