,fold_1,fold_2,fold_3,fold_4,fold_5,models,measure,targets,samplers,mean,std,se
4539,49.43860487338748,48.87315634218289,47.324661999034284,45.92792529909542,46.308523409363744,decision tree,balanced_accuracy,target_Focused,pca36,47.57,1.54,0.6887089370699352
4540,20.408163265306122,22.22222222222222,15.384615384615385,15.09433962264151,15.217391304347828,decision tree,precision,target_Focused,pca36,17.67,3.39,1.5160540887448575
4541,17.421602787456443,15.564202334630354,11.320754716981133,12.232415902140671,11.55115511551155,decision tree,f-Beta,target_Focused,pca36,13.62,2.73,1.220893115714885
4542,50.39417104634496,46.147492625368734,46.647151134717525,50.293259410563174,49.29971988795518,balanced decision tree,balanced_accuracy,target_Focused,pca36,48.56,2.02,0.903371462909915
4543,22.3463687150838,23.456790123456788,22.875816993464053,28.10810810810811,27.941176470588236,balanced decision tree,precision,target_Focused,pca36,24.95,2.84,1.2700866112198803
4544,24.783147459727385,24.96714848883049,24.271844660194173,30.409356725146196,28.657616892911015,balanced decision tree,f-Beta,target_Focused,pca36,26.62,2.74,1.2253652516698847
4545,50.39417104634496,50.0,49.506578947368425,50.0,49.31972789115646,gaussian process,balanced_accuracy,target_Focused,pca36,49.84,0.43,0.1923018460649819
4546,50.0,0.0,0.0,0.0,0.0,gaussian process,precision,target_Focused,pca36,10.0,22.36,9.999695995379058
4547,5.050505050505052,0.0,0.0,0.0,0.0,gaussian process,f-Beta,target_Focused,pca36,1.01,2.26,1.0107027258299048
4548,50.883898709985665,50.160766961651916,49.03880975374215,49.05456667639335,46.24849939975991,gradient boosting,balanced_accuracy,target_Focused,pca36,49.08,1.76,0.7870959280799259
4549,29.411764705882355,30.0,19.047619047619047,20.0,6.896551724137931,gradient boosting,precision,target_Focused,pca36,21.07,9.43,4.217224205564603
4550,15.723270440251575,9.803921568627452,10.362694300518136,10.256410256410255,4.25531914893617,gradient boosting,f-Beta,target_Focused,pca36,10.08,4.06,1.815687197729829
4551,48.48303870043,48.269911504424776,50.70919845485273,46.69827837758973,50.860344137655055,k nearest neighbor,balanced_accuracy,target_Focused,pca36,49.0,1.77,0.7915680640349255
4552,16.216216216216218,16.0,30.76923076923077,17.307692307692307,31.914893617021278,k nearest neighbor,precision,target_Focused,pca36,22.44,8.15,3.644790803324657
4553,12.552301255230125,9.389671361502346,18.779342723004692,13.931888544891644,24.429967426710096,k nearest neighbor,f-Beta,target_Focused,pca36,15.82,5.88,2.6296159415397526
4554,50.0,50.0,49.01315789473684,50.266997373796315,50.08003201280512,linear discriminant analysis,balanced_accuracy,target_Focused,pca36,49.87,0.49,0.21913466179497937
4555,0.0,0.0,0.0,50.0,33.33333333333333,linear discriminant analysis,precision,target_Focused,pca36,16.67,23.57,10.540824445934009
4556,0.0,0.0,0.0,4.0650406504065035,3.816793893129771,linear discriminant analysis,f-Beta,target_Focused,pca36,1.58,2.16,0.9659813662799092
4557,50.0,50.0,50.0,50.0,50.0,linear svm,balanced_accuracy,target_Focused,pca36,50.0,0.0,0.0
4558,0.0,0.0,0.0,0.0,0.0,linear svm,precision,target_Focused,pca36,0.0,0.0,0.0
4559,0.0,0.0,0.0,0.0,0.0,linear svm,f-Beta,target_Focused,pca36,0.0,0.0,0.0
4560,55.17200191113234,50.40412979351032,49.52770400772574,48.79048730668223,52.86114445778311,balanced linear svm,balanced_accuracy,target_Focused,pca36,51.35,2.63,1.1761717561648892
4561,25.10460251046025,27.598566308243726,26.06837606837607,26.704545454545453,31.491712707182316,balanced linear svm,precision,target_Focused,pca36,27.39,2.47,1.1046175808848961
4562,28.653295128939828,31.32628152969894,29.1866028708134,28.69352869352869,33.80782918149466,balanced linear svm,f-Beta,target_Focused,pca36,30.33,2.23,0.9972863179649062
4563,50.0,50.0,50.0,50.0,50.0,linear svm with sgd,balanced_accuracy,target_Focused,pca36,50.0,0.0,0.0
4564,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,precision,target_Focused,pca36,0.0,0.0,0.0
4565,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,f-Beta,target_Focused,pca36,0.0,0.0,0.0
4566,48.20831342570473,47.22271386430678,50.24595605987445,46.7391304347826,51.800720288115244,balanced linear svm with sgd,balanced_accuracy,target_Focused,pca36,48.84,2.13,0.9525649584149103
4567,20.98765432098765,23.52941176470588,26.556016597510375,25.125628140703515,29.72972972972973,balanced linear svm with sgd,precision,target_Focused,pca36,25.19,3.27,1.4623884572848624
4568,23.98871119473189,23.769100169779286,29.82292637465051,27.4423710208562,34.11440385940731,balanced linear svm with sgd,f-Beta,target_Focused,pca36,27.83,4.33,1.9364348685148178
4569,50.0,50.0,50.0,50.0,50.0,logistic regression,balanced_accuracy,target_Focused,pca36,50.0,0.0,0.0
4570,0.0,0.0,0.0,0.0,0.0,logistic regression,precision,target_Focused,pca36,0.0,0.0,0.0
4571,0.0,0.0,0.0,0.0,0.0,logistic regression,f-Beta,target_Focused,pca36,0.0,0.0,0.0
4572,54.32393693263258,51.272861356932154,49.675579430226946,48.38634374088123,51.23049219687875,balanced logistic regression,balanced_accuracy,target_Focused,pca36,50.98,2.22,0.9928141820099067
4573,25.263157894736842,28.365384615384613,26.13065326633166,26.373626373626376,29.850746268656714,balanced logistic regression,precision,target_Focused,pca36,27.2,1.87,0.8362894235849213
4574,28.202115158636897,31.216931216931215,28.729281767955804,28.46975088967972,32.50270855904659,balanced logistic regression,f-Beta,target_Focused,pca36,29.82,1.92,0.8586501033599192
4575,49.47443860487339,47.603244837758105,49.09916706904877,50.59527283338197,50.08003201280512,logistic regression with sgd,balanced_accuracy,target_Focused,pca36,49.37,1.14,0.5098234988699519
4576,17.647058823529413,13.793103448275861,21.875,33.33333333333333,33.33333333333333,logistic regression with sgd,precision,target_Focused,pca36,24.0,8.99,4.020450223544621
4577,9.433962264150944,8.73362445414847,14.767932489451477,16.042780748663098,3.816793893129771,logistic regression with sgd,f-Beta,target_Focused,pca36,10.56,4.95,2.213707297724792
4578,47.02580028666985,48.70501474926253,50.236902462578456,50.919171286839806,50.01000400160064,balanced logistic regression with sgd,balanced_accuracy,target_Focused,pca36,49.38,1.54,0.6887089370699352
4579,20.253164556962027,25.874125874125873,26.53846153846154,28.57142857142857,28.823529411764703,balanced logistic regression with sgd,precision,target_Focused,pca36,26.01,3.46,1.5473590404298543
4580,23.099133782483154,27.00729927007299,30.026109660574413,31.41361256544502,30.663329161451813,balanced logistic regression with sgd,f-Beta,target_Focused,pca36,28.44,3.42,1.529470496609856
4581,52.13807931199236,53.27433628318584,50.612626750362146,50.474175663845934,47.298919567827134,naive bayes,balanced_accuracy,target_Focused,pca36,50.76,2.25,1.0062305898749053
4582,25.97402597402597,33.33333333333333,27.472527472527474,28.985507246376812,21.311475409836063,naive bayes,precision,target_Focused,pca36,27.42,4.38,1.9587955482898156
4583,25.062656641604008,31.712473572938688,26.427061310782236,25.575447570332482,17.90633608815427,naive bayes,f-Beta,target_Focused,pca36,25.34,4.93,2.2047630258147923
4584,52.030578117534645,49.42477876106195,49.41906084017383,48.772979282171,47.64905962384954,neural net,balanced_accuracy,target_Focused,pca36,49.46,1.61,0.7200138887549323
4585,27.27272727272727,25.0,24.489795918367346,24.074074074074073,21.153846153846153,neural net,precision,target_Focused,pca36,24.4,2.19,0.9793977741449078
4586,24.115755627009644,18.315018315018317,19.672131147540984,19.637462235649544,16.819571865443425,neural net,f-Beta,target_Focused,pca36,19.71,2.73,1.220893115714885
4587,50.0,50.0,49.34210526315789,49.832214765100666,49.82993197278912,radial basis function svm,balanced_accuracy,target_Focused,pca36,49.8,0.27,0.12074767078498864
4588,0.0,0.0,0.0,0.0,0.0,radial basis function svm,precision,target_Focused,pca36,0.0,0.0,0.0
4589,0.0,0.0,0.0,0.0,0.0,radial basis function svm,f-Beta,target_Focused,pca36,0.0,0.0,0.0
4590,52.79503105590062,49.91150442477876,48.04894978271367,49.660052524073535,50.870348139255704,balanced radial basis function svm,balanced_accuracy,target_Focused,pca36,50.26,1.74,0.7781516561699268
4591,24.528301886792452,27.27272727272727,24.561403508771928,27.52808988764045,29.746835443037973,balanced radial basis function svm,precision,target_Focused,pca36,26.73,2.21,0.9883420460549069
4592,26.822558459422286,29.107373868046572,26.48171500630517,29.62515114873035,31.291611185086555,balanced radial basis function svm,f-Beta,target_Focused,pca36,28.67,2.01,0.8988993269549154
4593,50.907787864309604,48.879056047197636,47.52384113954611,46.972570761599066,45.46818727490996,random forest,balanced_accuracy,target_Focused,pca36,47.95,2.06,0.9212600067299134
4594,25.71428571428571,20.0,14.705882352941178,13.88888888888889,11.363636363636363,random forest,precision,target_Focused,pca36,17.13,5.73,2.562533902214759
4595,19.48051948051948,11.737089201877934,10.204081632653061,9.652509652509652,8.47457627118644,random forest,f-Beta,target_Focused,pca36,11.91,4.39,1.9632676842448151
4596,48.50692785475394,45.34365781710915,47.78186866248189,48.04201925882696,46.64865946378551,balanced random forest,balanced_accuracy,target_Focused,pca36,47.26,1.27,0.5679612662849466
4597,20.175438596491226,20.535714285714285,23.214285714285715,25.203252032520325,23.300970873786408,balanced random forest,precision,target_Focused,pca36,22.49,2.1,0.9391485505499116
4598,21.023765996343695,20.49910873440285,23.339317773788153,25.535420098846785,22.598870056497173,balanced random forest,f-Beta,target_Focused,pca36,22.6,2.0,0.8944271909999159
4599,53.30864787386527,54.050147492625364,50.22332206663448,47.61453166034432,48.88955582232894,quadratic discriminant analysis,balanced_accuracy,target_Focused,pca36,50.82,2.78,1.243253795489883
4600,28.37837837837838,34.831460674157306,26.82926829268293,24.03846153846154,26.08695652173913,quadratic discriminant analysis,precision,target_Focused,pca36,28.03,4.11,1.8380478775048272
4601,27.131782945736433,33.04904051172708,25.171624713958813,23.540489642184557,22.78481012658228,quadratic discriminant analysis,f-Beta,target_Focused,pca36,26.34,4.11,1.8380478775048272
4602,53.84615384615385,48.280235988200594,45.851943505552875,51.87044061861686,51.88075230092036,NULL - weighted random,balanced_accuracy,target_Focused,pca30,50.35,3.22,1.4400277775098647
4603,26.400000000000002,24.770642201834864,19.801980198019802,31.182795698924732,32.0,NULL - weighted random,precision,target_Focused,pca30,26.83,4.99,2.2315958415447903
4604,27.918781725888326,24.590163934426233,19.493177387914233,29.774127310061598,30.82851637764933,NULL - weighted random,f-Beta,target_Focused,pca30,26.52,4.59,2.0527104033448067
4605,50.0,50.0,50.0,50.0,50.0,NULL - most common class,balanced_accuracy,target_Focused,pca30,50.0,0.0,0.0
4606,0.0,0.0,0.0,0.0,0.0,NULL - most common class,precision,target_Focused,pca30,0.0,0.0,0.0
4607,0.0,0.0,0.0,0.0,0.0,NULL - most common class,f-Beta,target_Focused,pca30,0.0,0.0,0.0
4608,51.76779741997133,47.56637168141593,46.19598020280058,48.844470382258535,47.59903961584634,NULL - coin flip,balanced_accuracy,target_Focused,pca30,48.39,2.11,0.9436206865049112
4609,23.22274881516588,25.37313432835821,23.414634146341466,26.923076923076923,26.82926829268293,NULL - coin flip,precision,target_Focused,pca30,25.15,1.78,0.7960401999899251
4610,26.203208556149736,27.80806979280262,25.834230355220672,29.567053854276658,29.286474973375938,NULL - coin flip,f-Beta,target_Focused,pca30,27.74,1.71,0.764735248304928
4611,51.68418537983756,50.60324483775811,50.025651859005315,47.979282170995035,46.92877150860345,ada boost,balanced_accuracy,target_Focused,pca30,49.44,1.95,0.872066511224918
4612,30.0,36.36363636363637,26.666666666666668,16.666666666666664,8.0,ada boost,precision,target_Focused,pca30,23.54,11.23,5.022208677464528
4613,21.32701421800948,12.738853503184714,11.834319526627219,10.638297872340425,4.566210045662101,ada boost,f-Beta,target_Focused,pca30,12.22,6.01,2.687753708954747
4614,51.08695652173913,49.14896755162242,48.70080878802511,47.941348117887365,48.07923169267707,bagging,balanced_accuracy,target_Focused,pca30,48.99,1.27,0.5679612662849466
4615,25.0,23.684210526315788,21.428571428571427,19.51219512195122,21.73913043478261,bagging,precision,target_Focused,pca30,22.27,2.12,0.9480928224599108
4616,21.739130434782606,16.981132075471695,16.24548736462094,14.336917562724013,16.5016501650165,bagging,f-Beta,target_Focused,pca30,17.16,2.75,1.2298373876248843
4617,49.83277591973244,50.75221238938054,45.844398841139544,46.66763933469507,46.37855142056823,decision tree,balanced_accuracy,target_Focused,pca30,47.9,2.23,0.9972863179649062
4618,21.568627450980394,30.23255813953488,12.5,15.555555555555555,17.857142857142858,decision tree,precision,target_Focused,pca30,19.54,6.83,3.0544688572647125
4619,18.644067796610173,22.807017543859654,9.966777408637874,11.864406779661017,14.577259475218659,decision tree,f-Beta,target_Focused,pca30,15.57,5.19,2.321038560644782
4620,48.98471094123268,45.03834808259587,49.105202800579434,51.9404727166618,47.52901160464186,balanced decision tree,balanced_accuracy,target_Focused,pca30,48.52,2.52,1.126978260659894
4621,21.22905027932961,22.424242424242426,25.477707006369428,29.761904761904763,25.735294117647058,balanced decision tree,precision,target_Focused,pca30,24.93,3.33,1.48922127301486
4622,23.54399008674102,23.932729624838288,27.137042062415194,31.76620076238882,26.395173453996986,balanced decision tree,f-Beta,target_Focused,pca30,26.56,3.3,1.475804865149861
4623,50.39417104634496,50.0,49.506578947368425,50.0,49.73989595838335,gaussian process,balanced_accuracy,target_Focused,pca30,49.93,0.33,0.14758048651498612
4624,50.0,0.0,0.0,0.0,20.0,gaussian process,precision,target_Focused,pca30,14.0,21.91,9.798449877404078
4625,5.050505050505052,0.0,0.0,0.0,3.597122302158273,gaussian process,f-Beta,target_Focused,pca30,1.73,2.42,1.0822569011098981
4626,49.629718107978974,49.21828908554573,48.285852245292126,48.35278669390137,46.75870348139256,gradient boosting,balanced_accuracy,target_Focused,pca30,48.45,1.1,0.49193495504995377
4627,18.75,16.666666666666664,11.11111111111111,11.76470588235294,7.6923076923076925,gradient boosting,precision,target_Focused,pca30,13.2,4.46,1.9945726359298124
4628,9.67741935483871,6.211180124223602,5.524861878453039,5.46448087431694,4.4843049327354265,gradient boosting,f-Beta,target_Focused,pca30,6.27,2.0,0.8944271909999159
4629,49.104156712852365,48.15486725663717,51.55721873491067,47.872775021885026,46.47859143657463,k nearest neighbor,balanced_accuracy,target_Focused,pca30,48.63,1.89,0.8452336954949204
4630,18.181818181818183,18.181818181818183,33.33333333333333,20.0,15.555555555555555,k nearest neighbor,precision,target_Focused,pca30,21.05,7.05,3.152855848274703
4631,13.452914798206278,12.244897959183675,23.715415019762844,15.254237288135593,11.705685618729095,k nearest neighbor,f-Beta,target_Focused,pca30,15.27,4.91,2.1958187539047933
4632,50.0,50.0,49.17763157894737,50.43478260869565,50.08003201280512,linear discriminant analysis,balanced_accuracy,target_Focused,pca30,49.94,0.46,0.20571825392998064
4633,0.0,0.0,0.0,100.0,33.33333333333333,linear discriminant analysis,precision,target_Focused,pca30,26.67,43.46,19.435902860428172
4634,0.0,0.0,0.0,4.201680672268907,3.816793893129771,linear discriminant analysis,f-Beta,target_Focused,pca30,1.6,2.2,0.9838699100999075
4635,50.0,50.0,50.0,50.0,50.0,linear svm,balanced_accuracy,target_Focused,pca30,50.0,0.0,0.0
4636,0.0,0.0,0.0,0.0,0.0,linear svm,precision,target_Focused,pca30,0.0,0.0,0.0
4637,0.0,0.0,0.0,0.0,0.0,linear svm,f-Beta,target_Focused,pca30,0.0,0.0,0.0
4638,54.70616340181558,53.79498525073747,49.78724046354418,52.207470090458116,51.07042817126851,balanced linear svm,balanced_accuracy,target_Focused,pca30,52.31,1.99,0.8899550550449162
4639,24.793388429752067,29.80392156862745,26.25,30.0,29.743589743589745,balanced linear svm,precision,target_Focused,pca30,28.12,2.43,1.0867290370648979
4640,28.328611898016998,33.53927625772286,29.466791393826004,32.075471698113205,32.25806451612903,balanced linear svm,f-Beta,target_Focused,pca30,31.13,2.16,0.9659813662799092
4641,50.0,50.0,50.0,50.0,50.0,linear svm with sgd,balanced_accuracy,target_Focused,pca30,50.0,0.0,0.0
4642,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,precision,target_Focused,pca30,0.0,0.0,0.0
4643,0.0,0.0,0.0,0.0,0.0,linear svm with sgd,f-Beta,target_Focused,pca30,0.0,0.0,0.0
4644,47.097467749641666,47.22271386430678,49.45829309512313,50.57338780274292,53.06122448979592,balanced linear svm with sgd,balanced_accuracy,target_Focused,pca30,49.48,2.49,1.1135618527948954
4645,20.25862068965517,23.52941176470588,26.033057851239672,29.166666666666668,41.46341463414634,balanced linear svm with sgd,precision,target_Focused,pca30,28.09,8.16,3.6492629392796565
4646,23.061825318940134,23.769100169779286,29.247910863509752,26.054590570719604,30.03533568904594,balanced linear svm with sgd,f-Beta,target_Focused,pca30,26.43,3.14,1.404250689869868
4647,50.0,50.0,50.0,50.0,50.0,logistic regression,balanced_accuracy,target_Focused,pca30,50.0,0.0,0.0
4648,0.0,0.0,0.0,0.0,0.0,logistic regression,precision,target_Focused,pca30,0.0,0.0,0.0
4649,0.0,0.0,0.0,0.0,0.0,logistic regression,f-Beta,target_Focused,pca30,0.0,0.0,0.0
4650,53.58337314859054,52.709439528023594,49.182158377595364,48.622702071782896,51.57062825130052,balanced logistic regression,balanced_accuracy,target_Focused,pca30,51.13,2.17,0.9704535022349087
4651,24.324324324324326,29.439252336448597,25.742574257425744,26.55367231638418,30.15075376884422,balanced logistic regression,precision,target_Focused,pca30,27.24,2.48,1.1090897168398957
4652,27.57916241062308,32.50773993808049,28.353326063249728,28.55407047387606,32.78688524590164,balanced logistic regression,f-Beta,target_Focused,pca30,29.96,2.49,1.1135618527948954
4653,49.47443860487339,48.65486725663717,49.59258812168035,50.16049022468631,50.08003201280512,logistic regression with sgd,balanced_accuracy,target_Focused,pca30,49.59,0.6,0.2683281572999747
4654,17.647058823529413,20.0,24.137931034482758,29.411764705882355,33.33333333333333,logistic regression with sgd,precision,target_Focused,pca30,24.91,6.49,2.902416234794727
4655,9.433962264150944,12.875536480686694,15.555555555555555,13.661202185792352,3.816793893129771,logistic regression with sgd,f-Beta,target_Focused,pca30,11.07,4.62,2.0661268112098057
4656,46.32107023411371,48.32005899705014,50.331965234186384,51.7887365042311,49.56982793117247,balanced logistic regression with sgd,balanced_accuracy,target_Focused,pca30,49.27,2.07,0.9257321426849128
4657,19.831223628691983,25.36231884057971,26.591760299625467,29.245283018867923,28.415300546448087,balanced logistic regression with sgd,precision,target_Focused,pca30,25.89,3.71,1.6591624393048439
4658,22.617901828681426,26.31578947368421,30.161427357689043,32.19106957424715,30.552291421856637,balanced logistic regression with sgd,f-Beta,target_Focused,pca30,28.37,3.87,1.7307166145848372
4659,52.59197324414716,54.16519174041298,50.153911154031874,50.00875401225562,49.06962785114046,naive bayes,balanced_accuracy,target_Focused,pca30,51.2,2.11,0.9436206865049112
4660,27.692307692307693,35.80246913580247,26.666666666666668,27.86885245901639,26.229508196721312,naive bayes,precision,target_Focused,pca30,28.85,3.95,1.766493702224834
4661,25.64102564102564,33.18077803203661,25.5863539445629,23.67688022284123,22.03856749311295,naive bayes,f-Beta,target_Focused,pca30,26.02,4.27,1.90960205278482
4662,50.77639751552795,49.091445427728615,50.665439401255426,48.071199299679016,46.79871948779512,neural net,balanced_accuracy,target_Focused,pca30,49.08,1.7,0.7602631123499285
4663,24.074074074074073,23.809523809523807,28.57142857142857,21.568627450980394,19.298245614035086,neural net,precision,target_Focused,pca30,23.46,3.45,1.542886904474855
4664,21.172638436482085,17.793594306049826,22.950819672131146,17.24137931034483,15.85014409221902,neural net,f-Beta,target_Focused,pca30,19.0,2.95,1.3192801067248758
4665,50.0,50.0,49.34210526315789,49.832214765100666,49.82993197278912,radial basis function svm,balanced_accuracy,target_Focused,pca30,49.8,0.27,0.12074767078498864
4666,0.0,0.0,0.0,0.0,0.0,radial basis function svm,precision,target_Focused,pca30,0.0,0.0,0.0
4667,0.0,0.0,0.0,0.0,0.0,radial basis function svm,f-Beta,target_Focused,pca30,0.0,0.0,0.0
4668,54.92116579073101,51.014749262536874,49.589570255915014,50.765976072366506,49.689875950380156,balanced radial basis function svm,balanced_accuracy,target_Focused,pca30,51.2,2.18,0.9749256381899083
4669,26.190476190476193,28.32369942196532,26.011560693641616,28.57142857142857,28.48101265822785,balanced radial basis function svm,precision,target_Focused,pca30,27.52,1.3,0.5813776741499453
4670,28.833551769331585,30.434782608695656,28.089887640449433,30.674846625766865,29.96005326231691,balanced radial basis function svm,f-Beta,target_Focused,pca30,29.6,1.1,0.49193495504995377
4671,50.35833731485905,48.71238938053097,47.65360936745534,47.742923840093376,45.46818727490996,random forest,balanced_accuracy,target_Focused,pca30,47.99,1.78,0.7960401999899251
4672,23.52941176470588,19.230769230769234,16.216216216216218,17.142857142857142,11.363636363636363,random forest,precision,target_Focused,pca30,17.5,4.44,1.9856283640198134
4673,17.62114537444934,11.52073732718894,11.673151750972762,11.764705882352942,8.47457627118644,random forest,f-Beta,target_Focused,pca30,12.21,3.32,1.4847491370598602
4674,49.366937410415666,44.90117994100295,49.192720907774024,48.209804493726296,46.72869147659064,balanced random forest,balanced_accuracy,target_Focused,pca30,47.68,1.87,0.8362894235849213
4675,21.238938053097346,19.81981981981982,25.225225225225223,25.40983606557377,23.58490566037736,balanced random forest,precision,target_Focused,pca30,23.06,2.46,1.1001454449298964
4676,22.099447513812148,19.748653500897667,25.316455696202528,25.70480928689884,23.020257826887665,balanced random forest,f-Beta,target_Focused,pca30,23.18,2.44,1.0912011730198974
4677,52.05446727185857,53.61356932153393,49.50507001448575,46.950685730960025,49.31972789115646,quadratic discriminant analysis,balanced_accuracy,target_Focused,pca30,50.29,2.59,1.158283212344891
4678,26.027397260273972,35.064935064935064,25.333333333333336,22.22222222222222,26.984126984126984,quadratic discriminant analysis,precision,target_Focused,pca30,27.13,4.78,2.1376809864897988
4679,24.804177545691903,32.06650831353919,23.227383863080686,21.05263157894737,22.911051212938006,quadratic discriminant analysis,f-Beta,target_Focused,pca30,24.81,4.27,1.90960205278482
4680,47.88580984233158,50.498525073746315,52.378078223080635,50.1546542165159,50.77030812324929,NULL - weighted random,balanced_accuracy,target_Focused,random undersampling,50.34,1.61,0.7200138887549323
4681,19.491525423728813,28.155339805825243,30.097087378640776,28.07017543859649,30.0,NULL - weighted random,precision,target_Focused,random undersampling,27.16,4.4,1.967739820199815
4682,20.426287744227356,27.61904761904761,29.750479846449128,28.021015761821367,29.5169946332737,NULL - weighted random,f-Beta,target_Focused,random undersampling,27.07,3.82,1.7083559348098392
4683,50.0,50.0,50.0,50.0,50.0,NULL - most common class,balanced_accuracy,target_Focused,random undersampling,50.0,0.0,0.0
4684,0.0,0.0,0.0,0.0,0.0,NULL - most common class,precision,target_Focused,random undersampling,0.0,0.0,0.0
4685,0.0,0.0,0.0,0.0,0.0,NULL - most common class,f-Beta,target_Focused,random undersampling,0.0,0.0,0.0
4686,52.305303392259916,47.28466076696165,49.73593674553356,49.30989203384885,50.880352140856345,NULL - coin flip,balanced_accuracy,target_Focused,random undersampling,49.9,1.87,0.8362894235849213
4687,23.645320197044335,25.238095238095237,26.190476190476193,27.314814814814813,29.523809523809526,NULL - coin flip,precision,target_Focused,random undersampling,26.38,2.21,0.9883420460549069
4688,26.578073089700993,27.806925498426022,28.97787144362487,30.132788559754847,32.32533889468196,NULL - coin flip,f-Beta,target_Focused,random undersampling,29.16,2.21,0.9883420460549069
4689,53.260869565217384,50.49705014749263,53.49317962337036,48.21855850598191,54.51180472188876,ada boost,balanced_accuracy,target_Focused,random undersampling,52.0,2.58,1.1538110763898914
4690,24.186046511627907,27.751196172248804,29.651162790697676,26.229508196721312,32.5242718446602,ada boost,precision,target_Focused,random undersampling,28.07,3.2,1.4310835055998654
4691,27.339642481598315,30.558482613277132,31.994981179422844,28.33530106257379,35.52492046659597,ada boost,f-Beta,target_Focused,random undersampling,30.75,3.23,1.4444999134648642
4692,56.35451505016722,48.61209439528024,51.05172621921776,48.8751094251532,43.627450980392155,bagging,balanced_accuracy,target_Focused,random undersampling,49.7,4.61,2.061654675254806
4693,26.881720430107524,26.291079812206576,27.22772277227723,26.976744186046513,23.696682464454977,bagging,precision,target_Focused,random undersampling,26.21,1.45,0.6484597134749389
4694,29.940119760479046,29.01554404145078,29.98909487459106,29.743589743589748,25.960539979231566,bagging,f-Beta,target_Focused,random undersampling,28.93,1.71,0.764735248304928
4695,55.494505494505496,46.52064896755162,51.978211009174316,43.80215932302305,44.61784713885554,decision tree,balanced_accuracy,target_Focused,random undersampling,48.48,5.05,2.2584286572747874
4696,26.203208556149733,24.33862433862434,28.10810810810811,22.033898305084744,23.353293413173652,decision tree,precision,target_Focused,random undersampling,24.81,2.39,1.0688404932448994
4697,29.20143027413587,26.467203682393553,30.624263839811544,23.69380315917375,24.77763659466328,decision tree,f-Beta,target_Focused,random undersampling,26.95,2.92,1.305863698859877
4698,55.494505494505496,46.52064896755162,51.978211009174316,43.80215932302305,44.61784713885554,balanced decision tree,balanced_accuracy,target_Focused,random undersampling,48.48,5.05,2.2584286572747874
4699,26.203208556149733,24.33862433862434,28.10810810810811,22.033898305084744,23.353293413173652,balanced decision tree,precision,target_Focused,random undersampling,24.81,2.39,1.0688404932448994
4700,29.20143027413587,26.467203682393553,30.624263839811544,23.69380315917375,24.77763659466328,balanced decision tree,f-Beta,target_Focused,random undersampling,26.95,2.92,1.305863698859877
4701,56.93979933110368,46.83628318584071,52.95599951714147,50.31660344324482,46.84873949579832,gaussian process,balanced_accuracy,target_Focused,random undersampling,50.78,4.3,1.923018460649819
4702,26.635514018691588,25.0,28.78787878787879,28.095238095238095,26.13065326633166,gaussian process,precision,target_Focused,random undersampling,26.93,1.52,0.679764665159936
4703,30.09503695881731,27.69385699899295,31.631520532741398,30.89005235602094,28.41530054644809,gaussian process,f-Beta,target_Focused,random undersampling,29.75,1.66,0.7423745685299301
4704,55.27950310559007,51.21533923303835,55.907472235634955,46.88357163700029,49.1296518607443,gradient boosting,balanced_accuracy,target_Focused,random undersampling,51.68,3.89,1.7396608864948364
4705,25.742574257425744,28.30188679245283,31.155778894472363,24.85549132947977,28.061224489795915,gradient boosting,precision,target_Focused,random undersampling,27.62,2.47,1.1046175808848961
4706,28.921023359288096,31.21748178980228,34.25414364640884,26.64188351920694,30.45404208194905,gradient boosting,f-Beta,target_Focused,random undersampling,30.3,2.82,1.2611423393098813
4707,48.56665074056379,46.64896755162242,54.66411154031869,50.85497519696528,49.39975990396159,k nearest neighbor,balanced_accuracy,target_Focused,random undersampling,50.03,3.01,1.3461129224548731
4708,17.073170731707318,16.9811320754717,40.0,31.57894736842105,27.27272727272727,k nearest neighbor,precision,target_Focused,random undersampling,26.58,9.85,4.405053915674586
4709,13.72549019607843,13.846153846153845,33.434650455927056,22.471910112359552,23.49869451697128,k nearest neighbor,f-Beta,target_Focused,random undersampling,21.4,8.16,3.6492629392796565
4710,51.79168657429527,50.88200589970502,52.11703283437953,47.91362707907791,53.33133253301321,linear discriminant analysis,balanced_accuracy,target_Focused,random undersampling,51.21,2.04,0.9123157348199141
4711,23.144104803493452,28.037383177570092,28.402366863905325,26.041666666666668,31.55339805825243,linear discriminant analysis,precision,target_Focused,random undersampling,27.44,3.11,1.3908342820048691
4712,26.315789473684216,30.959752321981426,30.573248407643312,28.312570781426956,34.46447507953341,linear discriminant analysis,f-Beta,target_Focused,random undersampling,30.13,3.06,1.3684736022298714
4713,50.28666985188725,53.7669616519174,53.588242394978266,49.728625620075874,51.10044017607043,linear svm,balanced_accuracy,target_Focused,random undersampling,51.69,1.88,0.8407615595399208
4714,22.29299363057325,30.392156862745097,29.608938547486037,27.586206896551722,29.88505747126437,linear svm,precision,target_Focused,random undersampling,27.95,3.34,1.4936934089698595
4715,24.33936022253129,33.36921420882669,32.12121212121212,29.59309494451295,31.90184049079755,linear svm,f-Beta,target_Focused,random undersampling,30.26,3.58,1.6010246718898493
